model,frame,axis,value
rafdb,36,Surprise,1.606587102287449e-05
rafdb,36,Fear,5.827733184560202e-05
rafdb,36,Disgust,0.00041175252408720553
rafdb,36,Angry,0.0001469489943701774
rafdb,37,Neutral,0.04824291169643402
rafdb,37,Happy,0.9479870796203613
rafdb,37,Sad,0.00319657102227211
rafdb,37,Surprise,1.62417800311232e-05
rafdb,37,Fear,5.648210571962409e-05
rafdb,37,Disgust,0.00037169348797760904
rafdb,37,Angry,0.00012898315617349
rafdb,38,Neutral,0.03396528586745262
rafdb,38,Happy,0.9598933458328247
rafdb,38,Sad,0.005478554870933294
rafdb,38,Surprise,1.7250195014639758e-05
rafdb,38,Fear,7.513264426961541e-05
rafdb,38,Disgust,0.0004340453597251326
rafdb,38,Angry,0.0001362976327072829
rafdb,39,Neutral,0.022980578243732452
rafdb,39,Happy,0.9701436161994934
rafdb,39,Sad,0.006255780812352896
rafdb,39,Surprise,1.5734891348984092e-05
rafdb,39,Fear,8.319661719724536e-05
rafdb,39,Disgust,0.0003971449623350054
rafdb,39,Angry,0.0001240276324097067
rafdb,40,Neutral,0.02314407378435135
rafdb,40,Happy,0.9693993330001831
rafdb,40,Sad,0.0066884178668260574
rafdb,40,Surprise,1.6263846191577613e-05
rafdb,40,Fear,8.876190986484289e-05
rafdb,40,Disgust,0.0005175111000426114
rafdb,40,Angry,0.0001456384634366259
rafdb,41,Neutral,0.016278916969895363
rafdb,41,Happy,0.9775928854942322
rafdb,41,Sad,0.005353773478418589
rafdb,41,Surprise,1.715009602776263e-05
rafdb,41,Fear,8.466526924166828e-05
rafdb,41,Disgust,0.0005397864151746035
rafdb,41,Angry,0.00013282144209370017
rafdb,42,Neutral,0.011460824869573116
rafdb,42,Happy,0.9860580563545227
rafdb,42,Sad,0.0020252722315490246
rafdb,42,Surprise,1.1912694390048273e-05
rafdb,42,Fear,5.0676364480750635e-05
rafdb,42,Disgust,0.0003059637383557856
rafdb,42,Angry,8.732257992960513e-05
rafdb,43,Neutral,0.010633937083184719
rafdb,43,Happy,0.9877901077270508
rafdb,43,Sad,0.001214686082676053
rafdb,43,Surprise,1.0529946848691907e-05
rafdb,43,Fear,4.1849121771520004e-05
rafdb,43,Disgust,0.00022795813856646419
rafdb,43,Angry,8.107110625132918e-05
rafdb,44,Neutral,0.007170902099460363
rafdb,44,Happy,0.991487979888916
rafdb,44,Sad,0.0009829767514020205
rafdb,44,Surprise,1.1735796761058737e-05
rafdb,44,Fear,4.0323822759091854e-05
rafdb,44,Disgust,0.00023222224263008684
rafdb,44,Angry,7.388074300251901e-05
rafdb,45,Neutral,0.009911183267831802
rafdb,45,Happy,0.9887949228286743
rafdb,45,Sad,0.0008048590971156955
rafdb,45,Surprise,1.420928310835734e-05
rafdb,45,Fear,4.0868075302569196e-05
rafdb,45,Disgust,0.0003515966236591339
rafdb,45,Angry,8.224866905948147e-05
rafdb,46,Neutral,0.008306439034640789
rafdb,46,Happy,0.9908463358879089
rafdb,46,Sad,0.0005259123863652349
rafdb,46,Surprise,1.1418177564337384e-05
rafdb,46,Fear,3.337547605042346e-05
rafdb,46,Disgust,0.00021943212777841836
rafdb,46,Angry,5.710200275643729e-05
rafdb,47,Neutral,0.0077097113244235516
rafdb,47,Happy,0.9913670420646667
rafdb,47,Sad,0.0005238145240582526
rafdb,47,Surprise,1.2297356988710817e-05
rafdb,47,Fear,3.4283733839401975e-05
rafdb,47,Disgust,0.00028665203717537224
rafdb,47,Angry,6.620575004490092e-05
rafdb,48,Neutral,0.007212855853140354
rafdb,48,Happy,0.9920614957809448
rafdb,48,Sad,0.00038570427568629384
rafdb,48,Surprise,1.1516407539602369e-05
rafdb,48,Fear,2.983524427691009e-05
rafdb,48,Disgust,0.00024031996144913137
rafdb,48,Angry,5.843318285769783e-05
rafdb,49,Neutral,0.008218401111662388
rafdb,49,Happy,0.9908246397972107
rafdb,49,Sad,0.0005268750246614218
rafdb,49,Surprise,1.2187530046503525e-05
rafdb,49,Fear,3.3071748475776985e-05
rafdb,49,Disgust,0.0003088171361014247
rafdb,49,Angry,7.594031922053546e-05
rafdb,50,Neutral,0.006456037051975727
rafdb,50,Happy,0.9927511215209961
rafdb,50,Sad,0.0003700052038766444
rafdb,50,Surprise,1.423588128091069e-05
rafdb,50,Fear,3.892209497280419e-05
rafdb,50,Disgust,0.00029335630824789405
rafdb,50,Angry,7.634899520780891e-05
rafdb,51,Neutral,0.006254298612475395
rafdb,51,Happy,0.9928823709487915
rafdb,51,Sad,0.00045760106877423823
rafdb,51,Surprise,1.2233473171363585e-05
rafdb,51,Fear,3.91542816942092e-05
rafdb,51,Disgust,0.0002728061517700553
rafdb,51,Angry,8.157045522239059e-05
rafdb,52,Neutral,0.003987431991845369
rafdb,52,Happy,0.9952585101127625
rafdb,52,Sad,0.00032571173505857587
rafdb,52,Surprise,1.1354198250046466e-05
rafdb,52,Fear,3.7869314837735146e-05
rafdb,52,Disgust,0.00030302806408144534
rafdb,52,Angry,7.613087655045092e-05
rafdb,53,Neutral,0.0026642652228474617
rafdb,53,Happy,0.9966257810592651
rafdb,53,Sad,0.0002879720414057374
rafdb,53,Surprise,1.1378473573131487e-05
rafdb,53,Fear,4.091469963896088e-05
rafdb,53,Disgust,0.00030823584529571235
rafdb,53,Angry,6.151191337266937e-05
rafdb,54,Neutral,0.0030927483458071947
rafdb,54,Happy,0.9959208965301514
rafdb,54,Sad,0.0004323902539908886
rafdb,54,Surprise,1.4400897271116264e-05
rafdb,54,Fear,5.154042082722299e-05
rafdb,54,Disgust,0.0004120000812690705
rafdb,54,Angry,7.606872532051057e-05
rafdb,55,Neutral,0.004692773800343275
rafdb,55,Happy,0.9940441250801086
rafdb,55,Sad,0.000665240571834147
rafdb,55,Surprise,2.1688189008273184e-05
rafdb,55,Fear,6.974011921556666e-05
rafdb,55,Disgust,0.0004150400636717677
rafdb,55,Angry,9.137803135672584e-05
rafdb,56,Neutral,0.0051735155284404755
rafdb,56,Happy,0.9934334754943848
rafdb,56,Sad,0.0007890038541518152
rafdb,56,Surprise,2.2010506654623896e-05
rafdb,56,Fear,7.408129022223875e-05
rafdb,56,Disgust,0.00041799465543590486
rafdb,56,Angry,8.990873902803287e-05
rafdb,57,Neutral,0.006352357100695372
rafdb,57,Happy,0.9924395084381104
rafdb,57,Sad,0.0006749089225195348
rafdb,57,Surprise,1.9292929209768772e-05
rafdb,57,Fear,5.692478225682862e-05
rafdb,57,Disgust,0.0003711608296725899
rafdb,57,Angry,8.584645547671244e-05
rafdb,58,Neutral,0.007517100311815739
rafdb,58,Happy,0.9912273287773132
rafdb,58,Sad,0.0005724363727495074
rafdb,58,Surprise,1.9884491848642938e-05
rafdb,58,Fear,5.505295121110976e-05
rafdb,58,Disgust,0.000512413214892149
rafdb,58,Angry,9.600773046258837e-05
rafdb,59,Neutral,0.007301198784261942
rafdb,59,Happy,0.9914480447769165
rafdb,59,Sad,0.0005599245196208358
rafdb,59,Surprise,1.9563380192266777e-05
rafdb,59,Fear,4.910841744276695e-05
rafdb,59,Disgust,0.0005167952040210366
rafdb,59,Angry,0.0001051986328093335
rafdb,60,Neutral,0.005299488082528114
rafdb,60,Happy,0.993647038936615
rafdb,60,Sad,0.0002963916922453791
rafdb,60,Surprise,2.007465809583664e-05
rafdb,60,Fear,4.500781506067142e-05
rafdb,60,Disgust,0.0005807726411148906
rafdb,60,Angry,0.00011119056580355391
rafdb,61,Neutral,0.007050957065075636
rafdb,61,Happy,0.9916118383407593
rafdb,61,Sad,0.00040443692705594003
rafdb,61,Surprise,2.3626902475371026e-05
rafdb,61,Fear,4.880024789599702e-05
rafdb,61,Disgust,0.0007439421606250107
rafdb,61,Angry,0.00011647483916021883
rafdb,62,Neutral,0.004231561440974474
rafdb,62,Happy,0.9947163462638855
rafdb,62,Sad,0.00021758905495516956
rafdb,62,Surprise,1.8655688108992763e-05
rafdb,62,Fear,3.495764030958526e-05
rafdb,62,Disgust,0.0006788501050323248
rafdb,62,Angry,0.00010205880244029686
rafdb,63,Neutral,0.0034114148002117872
rafdb,63,Happy,0.9958445429801941
rafdb,63,Sad,0.00012469643843360245
rafdb,63,Surprise,1.6708769180695526e-05
rafdb,63,Fear,3.084714262513444e-05
rafdb,63,Disgust,0.000475293374620378
rafdb,63,Angry,9.645898535382003e-05
rafdb,64,Neutral,0.0029218692798167467
rafdb,64,Happy,0.9964686632156372
rafdb,64,Sad,0.00010097416088683531
rafdb,64,Surprise,1.5481389709748328e-05
rafdb,64,Fear,2.8103309887228534e-05
rafdb,64,Disgust,0.0003750994219444692
rafdb,64,Angry,8.98410944500938e-05
rafdb,65,Neutral,0.00303035625256598
rafdb,65,Happy,0.9963669776916504
rafdb,65,Sad,9.296066127717495e-05
rafdb,65,Surprise,1.7560121705173515e-05
rafdb,65,Fear,3.595520320232026e-05
rafdb,65,Disgust,0.00036393365007825196
rafdb,65,Angry,9.219993808073923e-05
rafdb,66,Neutral,0.0033250029664486647
rafdb,66,Happy,0.995945394039154
rafdb,66,Sad,0.0001706239563645795
rafdb,66,Surprise,1.685612733126618e-05
rafdb,66,Fear,4.368183363112621e-05
rafdb,66,Disgust,0.0004019663901999593
rafdb,66,Angry,9.64184437179938e-05
rafdb,67,Neutral,0.002074752002954483
rafdb,67,Happy,0.9972381591796875
rafdb,67,Sad,0.00017238255531992763
rafdb,67,Surprise,1.475737190048676e-05
rafdb,67,Fear,4.328346039983444e-05
rafdb,67,Disgust,0.0003799142432399094
rafdb,67,Angry,7.674975495319813e-05
rafdb,68,Neutral,0.0014940205728635192
rafdb,68,Happy,0.9979828596115112
rafdb,68,Sad,0.0001399492466589436
rafdb,68,Surprise,1.2689366485574283e-05
rafdb,68,Fear,4.621052721631713e-05
rafdb,68,Disgust,0.0002596992126200348
rafdb,68,Angry,6.461324664996937e-05
rafdb,69,Neutral,0.0011618597200140357
rafdb,69,Happy,0.9982991814613342
rafdb,69,Sad,0.00013626132567878813
rafdb,69,Surprise,1.722183333185967e-05
rafdb,69,Fear,5.0511935114627704e-05
rafdb,69,Disgust,0.0002751441497821361
rafdb,69,Angry,5.980726928100921e-05
rafdb,70,Neutral,0.0011864167172461748
rafdb,70,Happy,0.9982688426971436
rafdb,70,Sad,0.00015291459567379206
rafdb,70,Surprise,1.553114634589292e-05
rafdb,70,Fear,5.0202612328575924e-05
rafdb,70,Disgust,0.0002626783971209079
rafdb,70,Angry,6.325528374873102e-05
rafdb,71,Neutral,0.0009968711528927088
rafdb,71,Happy,0.9984462857246399
rafdb,71,Sad,0.00014824331447016448
rafdb,71,Surprise,1.6959271306404844e-05
rafdb,71,Fear,5.488791794050485e-05
rafdb,71,Disgust,0.00027470773784443736
rafdb,71,Angry,6.22147272224538e-05
rafdb,72,Neutral,0.0007850723341107368
rafdb,72,Happy,0.9986883997917175
rafdb,72,Sad,0.00012909277575090528
rafdb,72,Surprise,1.6800984667497687e-05
rafdb,72,Fear,5.034902642364614e-05
rafdb,72,Disgust,0.0002718856558203697
rafdb,72,Angry,5.847962893312797e-05
rafdb,73,Neutral,0.0011854487238451838
rafdb,73,Happy,0.9982870221138
rafdb,73,Sad,0.00014803108933847398
rafdb,73,Surprise,1.6293026419589296e-05
rafdb,73,Fear,5.364598837331869e-05
rafdb,73,Disgust,0.00024098175344988704
rafdb,73,Angry,6.858998676761985e-05
rafdb,74,Neutral,0.0010078869527205825
rafdb,74,Happy,0.9982975125312805
rafdb,74,Sad,0.00019140630320180207
rafdb,74,Surprise,1.805199462978635e-05
rafdb,74,Fear,5.915364818065427e-05
rafdb,74,Disgust,0.0003593491856008768
rafdb,74,Angry,6.667480920441449e-05
rafdb,75,Neutral,0.001111157238483429
rafdb,75,Happy,0.9981721639633179
rafdb,75,Sad,0.00018188546528108418
rafdb,75,Surprise,2.0052586478414014e-05
rafdb,75,Fear,6.168178515508771e-05
rafdb,75,Disgust,0.0003801353450398892
rafdb,75,Angry,7.280593126779422e-05
rafdb,76,Neutral,0.0010025411611422896
rafdb,76,Happy,0.9982761144638062
rafdb,76,Sad,0.00019423528283368796
rafdb,76,Surprise,1.857820461736992e-05
rafdb,76,Fear,5.832473834743723e-05
rafdb,76,Disgust,0.00037917992449365556
rafdb,76,Angry,7.113858737284318e-05
rafdb,77,Neutral,0.0009300907258875668
rafdb,77,Happy,0.9983410835266113
rafdb,77,Sad,0.00021566057694144547
rafdb,77,Surprise,2.1213056243141182e-05
rafdb,77,Fear,6.3161292928271e-05
rafdb,77,Disgust,0.00035946359275840223
rafdb,77,Angry,6.934629345778376e-05
rafdb,78,Neutral,0.0007683307048864663
rafdb,78,Happy,0.9985653758049011
rafdb,78,Sad,0.00016658721142448485
rafdb,78,Surprise,1.789024827303365e-05
rafdb,78,Fear,6.0054095229133964e-05
rafdb,78,Disgust,0.0003576255403459072
rafdb,78,Angry,6.442482845159248e-05
rafdb,79,Neutral,0.0008269274258054793
rafdb,79,Happy,0.9983729124069214
rafdb,79,Sad,0.0002170070365536958
rafdb,79,Surprise,2.0667350327130407e-05
rafdb,79,Fear,6.313229823717847e-05
rafdb,79,Disgust,0.000430461426731199
rafdb,79,Angry,6.893796671647578e-05
rafdb,80,Neutral,0.0008001371170394123
rafdb,80,Happy,0.9984532594680786
rafdb,80,Sad,0.00021313886099960655
rafdb,80,Surprise,2.0527204469544813e-05
rafdb,80,Fear,7.302554149646312e-05
rafdb,80,Disgust,0.0003668921999633312
rafdb,80,Angry,7.303772872546688e-05
rafdb,81,Neutral,0.0007698153494857252
rafdb,81,Happy,0.9985412359237671
rafdb,81,Sad,0.00019141707161907107
rafdb,81,Surprise,1.8212274881079793e-05
rafdb,81,Fear,6.434320675907657e-05
rafdb,81,Disgust,0.00035063960240222514
rafdb,81,Angry,6.425349420169368e-05
rafdb,82,Neutral,0.0008700261823832989
rafdb,82,Happy,0.998340368270874
rafdb,82,Sad,0.00023744850477669388
rafdb,82,Surprise,2.451613181619905e-05
rafdb,82,Fear,7.793916302034631e-05
rafdb,82,Disgust,0.00038255550316534936
rafdb,82,Angry,6.722102261846885e-05
rafdb,83,Neutral,0.001174409524537623
rafdb,83,Happy,0.997994065284729
rafdb,83,Sad,0.00026631145738065243
rafdb,83,Surprise,2.8673834094661288e-05
rafdb,83,Fear,8.237106521846727e-05
rafdb,83,Disgust,0.0003770959738176316
rafdb,83,Angry,7.718344568274915e-05
rafdb,84,Neutral,0.0010805327910929918
rafdb,84,Happy,0.9978639483451843
rafdb,84,Sad,0.0003348290629219264
rafdb,84,Surprise,3.071531682508066e-05
rafdb,84,Fear,8.75538753462024e-05
rafdb,84,Disgust,0.0005286029190756381
rafdb,84,Angry,7.374020060524344e-05
rafdb,85,Neutral,0.0011628528591245413
rafdb,85,Happy,0.9978635907173157
rafdb,85,Sad,0.0003419248969294131
rafdb,85,Surprise,2.9997147066751495e-05
rafdb,85,Fear,8.869529119692743e-05
rafdb,85,Disgust,0.0004361066094134003
rafdb,85,Angry,7.688348705414683e-05
rafdb,86,Neutral,0.001489602611400187
rafdb,86,Happy,0.9973546266555786
rafdb,86,Sad,0.0004666629247367382
rafdb,86,Surprise,3.263751932536252e-05
rafdb,86,Fear,9.27568762563169e-05
rafdb,86,Disgust,0.000485037307953462
rafdb,86,Angry,7.859631296014413e-05
rafdb,87,Neutral,0.0011446872958913445
rafdb,87,Happy,0.9978886246681213
rafdb,87,Sad,0.00033131218515336514
rafdb,87,Surprise,2.892056727432646e-05
rafdb,87,Fear,8.266350778285414e-05
rafdb,87,Disgust,0.00045073387445881963
rafdb,87,Angry,7.305639155674726e-05
rafdb,88,Neutral,0.0012860087445005774
rafdb,88,Happy,0.9976053237915039
rafdb,88,Sad,0.00040124854422174394
rafdb,88,Surprise,3.144179572700523e-05
rafdb,88,Fear,9.81417833827436e-05
rafdb,88,Disgust,0.0005013271002098918
rafdb,88,Angry,7.64724172768183e-05
rafdb,89,Neutral,0.0013021185295656323
rafdb,89,Happy,0.9975334405899048
rafdb,89,Sad,0.0004290184297133237
rafdb,89,Surprise,3.1956107704900205e-05
rafdb,89,Fear,9.389744082000107e-05
rafdb,89,Disgust,0.0005303511279635131
rafdb,89,Angry,7.906746759545058e-05
rafdb,90,Neutral,0.0009667113772593439
rafdb,90,Happy,0.9980227947235107
rafdb,90,Sad,0.0003463759203441441
rafdb,90,Surprise,2.8721349735860713e-05
rafdb,90,Fear,9.629061969462782e-05
rafdb,90,Disgust,0.0004640039405785501
rafdb,90,Angry,7.536854536738247e-05
rafdb,91,Neutral,0.0011284968350082636
rafdb,91,Happy,0.9978444576263428
rafdb,91,Sad,0.0003904789045918733
rafdb,91,Surprise,3.2358086173189804e-05
rafdb,91,Fear,0.0001078116474673152
rafdb,91,Disgust,0.00041128043085336685
rafdb,91,Angry,8.502388664055616e-05
rafdb,92,Neutral,0.000999136595055461
rafdb,92,Happy,0.9979435801506042
rafdb,92,Sad,0.00041629187762737274
rafdb,92,Surprise,2.784901880659163e-05
rafdb,92,Fear,0.0001004875884973444
rafdb,92,Disgust,0.0004381765320431441
rafdb,92,Angry,7.449508120771497e-05
rafdb,93,Neutral,0.0008929316536523402
rafdb,93,Happy,0.9982861876487732
rafdb,93,Sad,0.0002630080853123218
rafdb,93,Surprise,2.1820391339133494e-05
rafdb,93,Fear,8.164947939803824e-05
rafdb,93,Disgust,0.000387082138331607
rafdb,93,Angry,6.735854549333453e-05
rafdb,94,Neutral,0.0007415303844027221
rafdb,94,Happy,0.9986370205879211
rafdb,94,Sad,0.00016146065900102258
rafdb,94,Surprise,2.0260271412553266e-05
rafdb,94,Fear,7.485474634449929e-05
rafdb,94,Disgust,0.00030584060004912317
rafdb,94,Angry,5.907267041038722e-05
rafdb,95,Neutral,0.0007759155705571175
rafdb,95,Happy,0.9985378980636597
rafdb,95,Sad,0.00019407400395721197
rafdb,95,Surprise,1.996964965655934e-05
rafdb,95,Fear,7.553232717327774e-05
rafdb,95,Disgust,0.0003360671107657254
rafdb,95,Angry,6.0629045037785545e-05
rafdb,96,Neutral,0.0007941735675558448
rafdb,96,Happy,0.9984084963798523
rafdb,96,Sad,0.00024631578708067536
rafdb,96,Surprise,2.3481983589590527e-05
rafdb,96,Fear,8.1921651144512e-05
rafdb,96,Disgust,0.00037925731157884
rafdb,96,Angry,6.633262091781944e-05
rafdb,97,Neutral,0.0009541556937620044
rafdb,97,Happy,0.99813312292099
rafdb,97,Sad,0.00032010694849304855
rafdb,97,Surprise,2.200596827606205e-05
rafdb,97,Fear,9.074195986613631e-05
rafdb,97,Disgust,0.0004070315044373274
rafdb,97,Angry,7.286066102096811e-05
rafdb,98,Neutral,0.0009418580448254943
rafdb,98,Happy,0.9981778860092163
rafdb,98,Sad,0.00031465344363823533
rafdb,98,Surprise,2.2708823962602764e-05
rafdb,98,Fear,9.348287858301774e-05
rafdb,98,Disgust,0.00037742231506854296
rafdb,98,Angry,7.202300184872001e-05
rafdb,99,Neutral,0.000936008698772639
rafdb,99,Happy,0.998095691204071
rafdb,99,Sad,0.0003913927066605538
rafdb,99,Surprise,2.5169254513457417e-05
rafdb,99,Fear,9.613459405954927e-05
rafdb,99,Disgust,0.00038476288318634033
rafdb,99,Angry,7.064334204187617e-05
rafdb,100,Neutral,0.0008908019517548382
rafdb,100,Happy,0.9980801343917847
rafdb,100,Sad,0.0004174593195784837
rafdb,100,Surprise,2.4088963982649148e-05
rafdb,100,Fear,8.927673479774967e-05
rafdb,100,Disgust,0.0004297747800592333
rafdb,100,Angry,6.854210369056091e-05
rafdb,101,Neutral,0.0009414490777999163
rafdb,101,Happy,0.9979890584945679
rafdb,101,Sad,0.00043656033813022077
rafdb,101,Surprise,2.572637276898604e-05
rafdb,101,Fear,9.077975118998438e-05
rafdb,101,Disgust,0.00044971928582526743
rafdb,101,Angry,6.672684685327113e-05
rafdb,102,Neutral,0.0010281044524163008
rafdb,102,Happy,0.9978639483451843
rafdb,102,Sad,0.00048701107152737677
rafdb,102,Surprise,2.4088158170343377e-05
rafdb,102,Fear,8.553711813874543e-05
rafdb,102,Disgust,0.0004470784915611148
rafdb,102,Angry,6.436085823224857e-05
rafdb,103,Neutral,0.0009976206347346306
rafdb,103,Happy,0.9979756474494934
rafdb,103,Sad,0.00045676814625039697
rafdb,103,Surprise,2.2214751879801042e-05
rafdb,103,Fear,8.05916206445545e-05
rafdb,103,Disgust,0.00040335915400646627
rafdb,103,Angry,6.394265074050054e-05
rafdb,104,Neutral,0.001098761917091906
rafdb,104,Happy,0.9979248046875
rafdb,104,Sad,0.0004030084819532931
rafdb,104,Surprise,2.0726214643218555e-05
rafdb,104,Fear,7.604941492900252e-05
rafdb,104,Disgust,0.00040935067227110267
rafdb,104,Angry,6.738607044098899e-05
rafdb,105,Neutral,0.0011710277758538723
rafdb,105,Happy,0.997733473777771
rafdb,105,Sad,0.00046185808605514467
rafdb,105,Surprise,2.3634844183106907e-05
rafdb,105,Fear,8.344208617927507e-05
rafdb,105,Disgust,0.0004537089553195983
rafdb,105,Angry,7.261731661856174e-05
rafdb,106,Neutral,0.0015055070398375392
rafdb,106,Happy,0.9973548650741577
rafdb,106,Sad,0.0004766949568875134
rafdb,106,Surprise,2.446107282594312e-05
rafdb,106,Fear,8.831523882690817e-05
rafdb,106,Disgust,0.00047742199967615306
rafdb,106,Angry,7.268438639584929e-05
rafdb,107,Neutral,0.0017008595168590546
rafdb,107,Happy,0.9970314502716064
rafdb,107,Sad,0.0006229288992471993
rafdb,107,Surprise,2.393715112702921e-05
rafdb,107,Fear,8.408569556195289e-05
rafdb,107,Disgust,0.0004618602979462594
rafdb,107,Angry,7.503734377678484e-05
rafdb,108,Neutral,0.0017429549479857087
rafdb,108,Happy,0.9970512390136719
rafdb,108,Sad,0.00060469307936728
rafdb,108,Surprise,2.0255260096746497e-05
rafdb,108,Fear,8.492332563037053e-05
rafdb,108,Disgust,0.00041397660970687866
rafdb,108,Angry,8.205336780520156e-05
rafdb,109,Neutral,0.0023193538654595613
rafdb,109,Happy,0.9964287877082825
rafdb,109,Sad,0.0006245048716664314
rafdb,109,Surprise,2.0194447643007152e-05
rafdb,109,Fear,7.495409226976335e-05
rafdb,109,Disgust,0.00045107307960279286
rafdb,109,Angry,8.115662058116868e-05
rafdb,110,Neutral,0.0018425513990223408
rafdb,110,Happy,0.9970851540565491
rafdb,110,Sad,0.0004411697736941278
rafdb,110,Surprise,2.0735236830660142e-05
rafdb,110,Fear,7.502428343286738e-05
rafdb,110,Disgust,0.0004564522241707891
rafdb,110,Angry,7.892618305049837e-05
rafdb,111,Neutral,0.0024457101244479418
rafdb,111,Happy,0.9961578249931335
rafdb,111,Sad,0.000726665195543319
rafdb,111,Surprise,2.3639076971448958e-05
rafdb,111,Fear,8.65916081238538e-05
rafdb,111,Disgust,0.0004674288211390376
rafdb,111,Angry,9.229758143192157e-05
rafdb,112,Neutral,0.0019725412130355835
rafdb,112,Happy,0.9970946311950684
rafdb,112,Sad,0.00044574501225724816
rafdb,112,Surprise,1.4416631529456936e-05
rafdb,112,Fear,6.0205566114746034e-05
rafdb,112,Disgust,0.00033909681951627135
rafdb,112,Angry,7.33829292585142e-05
rafdb,113,Neutral,0.002120708115398884
rafdb,113,Happy,0.9967300891876221
rafdb,113,Sad,0.0005686049116775393
rafdb,113,Surprise,1.9731536667677574e-05
rafdb,113,Fear,7.6858646934852e-05
rafdb,113,Disgust,0.0004043772933073342
rafdb,113,Angry,7.970767910592258e-05
rafdb,114,Neutral,0.0020899921655654907
rafdb,114,Happy,0.9967135190963745
rafdb,114,Sad,0.0005746089154854417
rafdb,114,Surprise,2.315933488716837e-05
rafdb,114,Fear,8.5908301116433e-05
rafdb,114,Disgust,0.0004284021561034024
rafdb,114,Angry,8.431467722402886e-05
rafdb,115,Neutral,0.0018028812482953072
rafdb,115,Happy,0.997003972530365
rafdb,115,Sad,0.0005962615250609815
rafdb,115,Surprise,2.0865098122158088e-05
rafdb,115,Fear,7.49979299143888e-05
rafdb,115,Disgust,0.0004341437597759068
rafdb,115,Angry,6.68150678393431e-05
rafdb,116,Neutral,0.001710644573904574
rafdb,116,Happy,0.9970801472663879
rafdb,116,Sad,0.000621651008259505
rafdb,116,Surprise,1.67952966876328e-05
rafdb,116,Fear,7.921928045107052e-05
rafdb,116,Disgust,0.0004133302136324346
rafdb,116,Angry,7.831792754586786e-05
rafdb,117,Neutral,0.0022479293402284384
rafdb,117,Happy,0.9962496161460876
rafdb,117,Sad,0.0007570130983367562
rafdb,117,Surprise,2.4861054043867625e-05
rafdb,117,Fear,9.240552026312798e-05
rafdb,117,Disgust,0.0005441277753561735
rafdb,117,Angry,8.404941763728857e-05
rafdb,118,Neutral,0.0025073932483792305
rafdb,118,Happy,0.9962765574455261
rafdb,118,Sad,0.0006028530769981444
rafdb,118,Surprise,2.217213113908656e-05
rafdb,118,Fear,7.947046105982736e-05
rafdb,118,Disgust,0.0004312595701776445
rafdb,118,Angry,8.02932190708816e-05
rafdb,119,Neutral,0.002405536826699972
rafdb,119,Happy,0.9963164329528809
rafdb,119,Sad,0.0006640671053901315
rafdb,119,Surprise,2.563886300777085e-05
rafdb,119,Fear,8.323407382704318e-05
rafdb,119,Disgust,0.0004285620234441012
rafdb,119,Angry,7.649527105968446e-05
rafdb,120,Neutral,0.0025351010262966156
rafdb,120,Happy,0.9960730075836182
rafdb,120,Sad,0.0007739013526588678
rafdb,120,Surprise,2.673665585462004e-05
rafdb,120,Fear,8.473028719890863e-05
rafdb,120,Disgust,0.00043010161607526243
rafdb,120,Angry,7.638466922799125e-05
rafdb,121,Neutral,0.003773059695959091
rafdb,121,Happy,0.9944728016853333
rafdb,121,Sad,0.00113148451782763
rafdb,121,Surprise,2.5556202672305517e-05
rafdb,121,Fear,9.348391176899895e-05
rafdb,121,Disgust,0.0004153016197960824
rafdb,121,Angry,8.817180059850216e-05
rafdb,122,Neutral,0.0035678150597959757
rafdb,122,Happy,0.9948257803916931
rafdb,122,Sad,0.0009173188591375947
rafdb,122,Surprise,2.5479110263404436e-05
rafdb,122,Fear,8.622834866400808e-05
rafdb,122,Disgust,0.00048299977788701653
rafdb,122,Angry,9.433904779143631e-05
rafdb,123,Neutral,0.0029814420267939568
rafdb,123,Happy,0.9954740405082703
rafdb,123,Sad,0.00085996970301494
rafdb,123,Surprise,2.4563925762777217e-05
rafdb,123,Fear,8.308220276376233e-05
rafdb,123,Disgust,0.0004919001366943121
rafdb,123,Angry,8.501108823111281e-05
rafdb,124,Neutral,0.0023293958511203527
rafdb,124,Happy,0.9966670870780945
rafdb,124,Sad,0.00045199622400105
rafdb,124,Surprise,1.9187096768291667e-05
rafdb,124,Fear,7.071795698720962e-05
rafdb,124,Disgust,0.00037688110023736954
rafdb,124,Angry,8.480338146910071e-05
rafdb,125,Neutral,0.002914424752816558
rafdb,125,Happy,0.9958795309066772
rafdb,125,Sad,0.0006263433606363833
rafdb,125,Surprise,1.847536623245105e-05
rafdb,125,Fear,6.68080392642878e-05
rafdb,125,Disgust,0.0004115404444746673
rafdb,125,Angry,8.275979780592024e-05
rafdb,126,Neutral,0.0027685577515512705
rafdb,126,Happy,0.9961450099945068
rafdb,126,Sad,0.0005189185030758381
rafdb,126,Surprise,1.8451586583978496e-05
rafdb,126,Fear,6.882198067614809e-05
rafdb,126,Disgust,0.00039990819641388953
rafdb,126,Angry,8.032297773752362e-05
rafdb,127,Neutral,0.0025281296111643314
rafdb,127,Happy,0.9965200424194336
rafdb,127,Sad,0.0004993628826923668
rafdb,127,Surprise,1.765738670655992e-05
rafdb,127,Fear,7.102164818206802e-05
rafdb,127,Disgust,0.00028393679531291127
rafdb,127,Angry,7.974151230882853e-05
rafdb,128,Neutral,0.002932656090706587
rafdb,128,Happy,0.9960010647773743
rafdb,128,Sad,0.000546783790923655
